name_file,bo_elapsed_time,bo_num_rows,bo_num_cols,bo_num_classes,bo_train_val_size,bo_test_size,bo_NFS,bo_FINAL_SCORE_VAL,bo_FINAL_SCORE_TST,hyb_elapsed_time,hyb_num_rows,hyb_num_cols,hyb_num_classes,hyb_train_val_size,hyb_test_size,hyb_NFS,hyb_FINAL_SCORE_VAL,hyb_FINAL_SCORE_TST,ga_elapsed_time,ga_num_rows,ga_num_cols,ga_num_classes,ga_train_val_size,ga_test_size,ga_NFS,ga_FINAL_SCORE_VAL,ga_FINAL_SCORE_TST,name_db,type_prob,score_type,num_rows,num_cols,num_classes,train_val_size,test_size
churn.csv,1.9801697492599488,5000.0,33.0,2.0,2500.0,2500.0,33.0,0.31353600629386635,0.30183400000000005,2.2231429608662925,5000.0,33.0,2.0,2500.0,2500.0,17.0,0.30731359999999996,0.3014382,16.1101123547554,5000.0,33.0,2.0,2500.0,2500.0,15.8,0.3092821357812765,0.3011032,churn,binary,logloss,5000,33,2,2500,2500
cjs.csv,2.904639807542165,2796.0,99.0,6.0,1398.0,1398.0,99.0,0.9958761021933633,0.9969984000000001,19.776321558157605,2796.0,99.0,6.0,1398.0,1398.0,31.8,0.9998314,0.9982916,71.52664036989212,2796.0,99.0,6.0,1398.0,1398.0,44.8,0.9994094688992219,0.9972486,cjs,multiclass,f1_macro,2796,99,6,1398,1398
clean2.csv,1.8420590702692667,6598.0,168.0,2.0,3299.0,3299.0,168.0,1.1512536987467495e-05,9e-06,1.256749792098999,6598.0,168.0,2.0,3299.0,3299.0,36.0,9e-06,7.2000000000000005e-06,40.33099820613861,6598.0,168.0,2.0,3299.0,3299.0,73.8,8.750861274694297e-06,9.400000000000001e-06,clean2,binary,logloss,6598,168,2,3299,3299
coil2000.csv,1.6082585597038268,9822.0,85.0,2.0,4911.0,4911.0,85.0,0.2085703420904248,0.20387079999999996,2.1545370197296143,9822.0,85.0,2.0,4911.0,4911.0,23.0,0.2031734,0.205579,23.729707322120667,9822.0,85.0,2.0,4911.0,4911.0,42.2,0.20466539311384563,0.20446360000000002,coil2000,binary,logloss,9822,85,2,4911,4911
compas.csv,1.5137530414263407,5278.0,19.0,2.0,2639.0,2639.0,19.0,0.6169884605253119,0.6084296,0.5673193057378133,5278.0,19.0,2.0,2639.0,2639.0,8.0,0.6142132,0.6075626,16.32924433072408,5278.0,19.0,2.0,2639.0,2639.0,8.2,0.6159885653074771,0.6073762,compas-two-years,binary,logloss,5278,19,2,2639,2639
cpu.csv,157.99813844521842,8192.0,21.0,56.0,4096.0,4096.0,21.0,0.12929124576767298,0.13951180000000002,130.16197375933328,8192.0,21.0,56.0,4096.0,4096.0,12.8,0.15286059999999999,0.142465,772.1180444041888,8192.0,21.0,56.0,4096.0,4096.0,14.0,0.14934300993577942,0.1393816,cpu_act,multiclass,f1_macro,8192,21,56,4096,4096
credit.csv,1.7860648194948834,16714.0,10.0,2.0,8357.0,8357.0,10.0,0.5679294490381117,0.567551,0.8591020361582438,16714.0,10.0,2.0,8357.0,8357.0,9.8,0.5685166,0.5675304000000001,20.08699235121409,16714.0,10.0,2.0,8357.0,8357.0,9.8,0.5679236542565647,0.5675302,credit,binary,logloss,16714,10,2,8357,8357
dataset.csv,53.785140066146845,10738.0,14.0,51.0,5369.0,5369.0,14.0,0.08637303468562721,0.0839096,124.8446027414004,10738.0,14.0,51.0,5369.0,5369.0,11.0,0.09412119999999999,0.0797764,301.00963262001676,10738.0,14.0,51.0,5369.0,5369.0,9.4,0.09149000746774907,0.07509360000000001,dataset_sales,multiclass,f1_macro,10738,14,51,5369,5369
default.csv,1.7787083506584167,30000.0,23.0,2.0,15000.0,15000.0,23.0,0.46599287922531296,0.4664,1.396741448243459,30000.0,23.0,2.0,15000.0,15000.0,14.6,0.4659946,0.46711279999999994,33.16596683899562,30000.0,23.0,2.0,15000.0,15000.0,15.8,0.4656082214742847,0.46650159999999996,default-of-credit-card-clients,binary,logloss,30000,23,2,15000,15000
dis.csv,1.5561802053451539,3772.0,54.0,2.0,1886.0,1886.0,54.0,0.08295410085839047,0.06888520000000001,2.783598543802897,3772.0,54.0,2.0,1886.0,1886.0,19.2,0.0785564,0.066323,15.680702053705852,3772.0,54.0,2.0,1886.0,1886.0,30.8,0.07978616360542662,0.0674742,dis,binary,logloss,3772,54,2,1886,1886
